possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
24,0.37366557,"[0.15409252, 0.14163233, 0.12680317, 0.18955934, 0.19898735, 0.18892531]",3930159,773,Switzerland,1,708,715,Goal
11,0.3617057,"[0.11166887, 0.12544112, 0.09234398, 0.16350439, 0.24797247, 0.25906911]",3930174,909,Turkey,1,347,357,Shot
149,0.3554944,"[0.284437, 0.1682258, 0.10310891, 0.15886809, 0.1396879, 0.14567235]",3938639,2138,Georgia,2,5555,5567,Shot
96,0.35326943,"[0.3014258, 0.16037308, 0.09952536, 0.116869904, 0.17161629, 0.15018953]",3930173,941,Netherlands,2,4109,4113,Shot
119,0.35159543,"[0.46528733, 0.27788398, 0.25682864, 0.0, 0.0, 0.0]",3941022,915,Austria,2,3951,3953,Goal
166,0.338642,"[0.26579887, 0.11923191, 0.09857724, 0.13352002, 0.19327354, 0.18959835]",3941017,908,Slovakia,3,6279,6283,Shot
33,0.32996258,"[0.31242144, 0.12305716, 0.106776655, 0.12968153, 0.12600851, 0.20205474]",3930159,773,Switzerland,1,1176,1180,Shot
47,0.3286177,"[0.32518572, 0.17951705, 0.10742946, 0.123182364, 0.13115652, 0.13352884]",3938640,911,Ukraine,1,1703,1710,Shot
134,0.32534468,"[0.31472647, 0.16395408, 0.11811575, 0.12328879, 0.15046126, 0.12945373]",3938640,911,Ukraine,2,4737,4745,Goal
115,0.325075,"[0.112086825, 0.11484924, 0.10876766, 0.1661743, 0.25561804, 0.24250399]",3938639,909,Turkey,2,4078,4085,Shot
41,0.32007977,"[0.49204075, 0.285534, 0.22242531, 0.0, 0.0, 0.0]",3941022,909,Turkey,1,1442,1443,Shot
52,0.31022215,"[0.34018546, 0.14867018, 0.102777995, 0.11709996, 0.17263491, 0.118631534]",3938639,2138,Georgia,1,1893,1904,Goal
79,0.30656666,"[0.3117461, 0.15379673, 0.11578943, 0.11948949, 0.16925874, 0.12991947]",3930160,772,Spain,1,2807,2814,Goal
62,0.30646667,"[0.28396294, 0.15909527, 0.09850154, 0.13433518, 0.16545574, 0.15864934]",3930181,768,England,1,2387,2397,Shot
116,0.30541298,"[0.30273694, 0.18453103, 0.11089517, 0.16481179, 0.10300506, 0.13402006]",3930162,944,Slovenia,2,4692,4699,Shot
104,0.3041505,"[0.3358781, 0.14553659, 0.10733923, 0.13859883, 0.15521167, 0.11743557]",3942349,771,France,2,4181,4189,Shot
