possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
40,0.15737604,"[0.13903373, 0.10619584, 0.07881468, 0.07017808, 0.09116802, 0.147822, 0.20574126, 0.16104645]",3943043,768,England,1,1451,1459,Pass
92,0.15357383,"[0.095930435, 0.08058545, 0.07652893, 0.07476326, 0.10011547, 0.17528036, 0.2247247, 0.17207137]",3943043,772,Spain,2,3295,3307,Shot
92,0.14782782,"[0.08681055, 0.0688474, 0.06126871, 0.062759236, 0.088355765, 0.17064567, 0.24855453, 0.21275811]",3943043,772,Spain,2,3288,3302,Shot
40,0.14680246,"[0.13165738, 0.1059492, 0.07823289, 0.07099027, 0.09312285, 0.15398583, 0.20607758, 0.15998398]",3943043,768,England,1,1448,1458,Pass
92,0.14667091,"[0.079169005, 0.06410305, 0.0604684, 0.06157484, 0.09347407, 0.18296613, 0.25063318, 0.20761137]",3943043,772,Spain,2,3291,3303,Shot
123,0.14069408,"[0.11195809, 0.09253351, 0.07941213, 0.07532695, 0.09865005, 0.16507772, 0.21828134, 0.15876018]",3943043,772,Spain,2,4642,4651,Pass
92,0.13891372,"[0.14243145, 0.11414329, 0.074350215, 0.0673616, 0.08701133, 0.14681904, 0.20731477, 0.16056822]",3943043,772,Spain,2,3298,3315,Shot
92,0.13330354,"[0.10101811, 0.08322099, 0.06838989, 0.06604719, 0.09044677, 0.16053247, 0.23137754, 0.1989671]",3943043,772,Spain,2,3286,3298,Shot
83,0.12810805,"[0.11572966, 0.09499495, 0.07602809, 0.06929221, 0.09109097, 0.15504785, 0.21118377, 0.18663254]",3943043,772,Spain,2,2891,2899,Shot
92,0.12463539,"[0.107199304, 0.10212013, 0.083324686, 0.07069433, 0.09402161, 0.15724814, 0.21525222, 0.17013958]",3943043,772,Spain,2,3295,3307,Shot
83,0.12237652,"[0.11482657, 0.094179444, 0.07715833, 0.07228593, 0.095172614, 0.15819535, 0.21880539, 0.16937636]",3943043,772,Spain,2,2889,2898,Pass
27,0.122036316,"[0.12814552, 0.10635501, 0.07973037, 0.07115783, 0.0906197, 0.1518472, 0.21500012, 0.15714425]",3943043,768,England,1,979,989,Shot
102,0.11975984,"[0.11704962, 0.09258296, 0.07742893, 0.07279906, 0.0943821, 0.158941, 0.21742512, 0.16939119]",3943043,768,England,2,3862,3874,Pass
137,0.117798656,"[0.12976037, 0.102997385, 0.07285119, 0.06827456, 0.09057498, 0.15571763, 0.21204406, 0.16777982]",3943043,768,England,2,5264,5278,Pass
