possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
21,0.09045696,"[2.9873874e-18, 4.8057565e-19, 3.128856e-17, 1.8368371e-15, 1.7781266e-17, 3.632312e-09, 1.0, 1.11739146e-10]",3943043,772,Spain,1,657,673,Shot
122,0.09018718,"[4.369613e-16, 4.6731325e-13, 5.3095013e-14, 6.743556e-13, 1.0, 0.0, 0.0, 0.0]",3943043,768,England,2,4521,4530,Pass
29,0.07885419,"[1.7345608e-21, 2.6199639e-20, 9.541785e-21, 8.677349e-19, 2.4006001e-19, 6.4304746e-16, 1.0, 7.950509e-16]",3943043,772,Spain,1,1071,1085,Pass
12,0.0704481,"[4.617131e-13, 1.9133104e-13, 1.28626036e-14, 1.3601199e-11, 2.2560781e-10, 1.01106515e-13, 0.00044026255, 0.99955976]",3943043,772,Spain,1,423,432,Pass
66,0.069985196,"[1.1063835e-20, 9.209475e-21, 1.5566596e-21, 4.299978e-20, 1.3782834e-19, 5.7012046e-14, 1.8017683e-15, 1.0]",3943043,768,England,1,2448,2460,Pass
2,0.06903423,"[5.225593e-11, 1.5990818e-08, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,768,England,1,0,4,Pass
117,0.06767297,"[4.6774254e-14, 1.3258578e-13, 8.155727e-12, 2.1974866e-08, 0.40380427, 0.06923194, 0.4308251, 0.09613867]",3943043,768,England,2,4315,4328,Goal
106,0.06599739,"[1.0593677e-12, 0.31292856, 0.00041253224, 0.010853482, 0.07515969, 0.6006458, 0.0, 0.0]",3943043,772,Spain,2,3985,3993,Shot
74,0.061348174,"[0.017900478, 0.026314568, 0.015466638, 0.033042666, 0.43749392, 0.022860447, 0.008689378, 0.43823195]",3943043,768,England,1,2640,2648,Shot
27,0.059949216,"[4.1120836e-19, 3.5547192e-20, 6.3841965e-17, 5.529692e-17, 4.652595e-13, 1.688867e-13, 1.877231e-11, 1.0]",3943043,768,England,1,1002,1014,Pass
44,0.059027173,"[1.2004547e-11, 5.8769157e-08, 2.384183e-13, 2.8550374e-12, 3.7144238e-10, 1.9975421e-09, 0.99999994, 3.8164117e-13]",3943043,772,Spain,1,1634,1647,Shot
10,0.058886237,"[2.9220246e-09, 4.5752e-06, 1.0720068e-08, 0.9999954, 0.0, 0.0, 0.0, 0.0]",3943043,772,Spain,1,287,294,Pass
97,0.05755891,"[3.5609295e-22, 1.374632e-22, 9.604302e-24, 3.6426765e-19, 3.067435e-19, 1.0385209e-15, 0.9793903, 0.020609623]",3943043,772,Spain,2,3526,3531,Pass
77,0.05734865,"[1.0351296e-11, 7.6574545e-11, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,772,Spain,1,2763,2766,Pass
125,0.052759375,"[1.4216815e-19, 7.345832e-19, 6.8229477e-17, 2.0876976e-12, 7.002839e-14, 3.7488712e-07, 0.17669058, 0.82330906]",3943043,772,Spain,2,4755,4766,Pass
38,0.050890874,"[4.196893e-17, 1.0223304e-11, 1.33558555e-11, 0.49920407, 0.50079596, 0.0, 0.0, 0.0]",3943043,772,Spain,1,1374,1378,Pass
124,0.049979992,"[2.8626784e-10, 0.32182598, 0.18020949, 0.49793345, 3.1106516e-05, 0.0, 0.0, 0.0]",3943043,772,Spain,2,4697,4703,Pass
63,0.049753457,"[1.480159e-19, 8.219758e-19, 1.37765e-17, 1.6159221e-17, 5.29991e-19, 3.4385898e-17, 0.49923697, 0.500763]",3943043,768,England,1,2359,2375,Pass
87,0.045728527,"[1.4714643e-17, 2.4125403e-18, 6.856316e-17, 1.9053126e-19, 3.414114e-18, 1.3181281e-18, 5.4753857e-10, 1.0]",3943043,768,England,2,2980,2989,Pass
92,0.044113155,"[9.259897e-08, 0.5121127, 2.523901e-06, 6.465358e-09, 6.5434485e-13, 2.5919208e-08, 0.48788464, 2.0247836e-12]",3943043,772,Spain,2,3307,3323,Shot
91,0.043756,"[5.752776e-07, 0.0003939084, 0.05642776, 0.0011376641, 3.0811556e-05, 1.3726686e-05, 0.71914935, 0.22284618]",3943043,772,Spain,2,3245,3255,Shot
133,0.04270734,"[6.454351e-15, 4.1847371e-13, 4.9867456e-13, 0.0014016167, 2.060977e-11, 5.8010957e-11, 9.295831e-08, 0.99859834]",3943043,772,Spain,2,5038,5044,Pass
100,0.042394865,"[4.666123e-12, 5.4922587e-08, 0.06145926, 6.5158843e-06, 2.5150769e-07, 9.00558e-09, 0.93853396, 3.3409323e-10]",3943043,768,England,2,3773,3792,Shot
56,0.0405624,"[9.022317e-19, 1.2269101e-19, 9.4879735e-15, 2.4933736e-16, 1.8096044e-18, 2.9721078e-14, 0.013670235, 0.9863298]",3943043,772,Spain,1,2000,2012,Pass
82,0.040140346,"[1.6389602e-09, 7.5677235e-07, 0.9999993, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,768,England,2,2841,2848,Pass
110,0.03967199,"[3.4540917e-06, 0.05528331, 1.80053e-13, 4.8955107e-10, 8.587422e-12, 3.8480207e-06, 0.9447068, 2.5871868e-06]",3943043,772,Spain,2,4138,4147,Shot
