possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
44,0.0112456735,"[0.12599811, 0.08766724, 0.04547897, 0.06581698, 0.064011365, 0.08347443, 0.14792031, 0.3796326]",3943043,772,Spain,1,1606,1620,Pass
8,0.011216801,"[0.040009983, 0.05029127, 0.104807675, 0.04072984, 0.065585546, 0.08284766, 0.4367185, 0.17900953]",3943043,768,England,1,187,200,Pass
81,0.011216337,"[0.07754184, 0.118753426, 0.077921085, 0.049973063, 0.079708755, 0.13424496, 0.2964095, 0.16544738]",3943043,772,Spain,2,2741,2755,Pass
133,0.011214625,"[0.09366004, 0.15062186, 0.07183953, 0.060947295, 0.06471044, 0.15164673, 0.15074596, 0.25582814]",3943043,772,Spain,2,4994,5010,Pass
32,0.011211002,"[0.11575349, 0.037562147, 0.05210793, 0.19392475, 0.086301796, 0.09289023, 0.13484286, 0.2866168]",3943043,772,Spain,1,1201,1211,Foul
91,0.011208052,"[0.11208591, 0.09174108, 0.09360353, 0.11232957, 0.067976385, 0.12342216, 0.22858633, 0.170255]",3943043,772,Spain,2,3211,3223,Pass
27,0.011198157,"[0.37417543, 0.059966374, 0.036063585, 0.07589177, 0.016708216, 0.13513802, 0.104071274, 0.19798537]",3943043,768,England,1,918,934,Pass
29,0.011191135,"[0.06513822, 0.048461467, 0.08424339, 0.04693001, 0.12247231, 0.11903516, 0.21090482, 0.30281457]",3943043,772,Spain,1,1042,1059,Pass
80,0.011185614,"[0.071967885, 0.0708359, 0.040052883, 0.08422773, 0.08511843, 0.1319807, 0.08330364, 0.43251282]",3943043,772,Spain,2,2706,2722,Pass
89,0.01117683,"[0.050317585, 0.066395454, 0.057860967, 0.09345228, 0.0996858, 0.14942095, 0.20025639, 0.28261063]",3943043,768,England,2,3023,3039,Pass
81,0.011171205,"[0.09284958, 0.07534954, 0.06572899, 0.08158584, 0.15344709, 0.1173147, 0.2087925, 0.20493177]",3943043,772,Spain,2,2749,2761,Pass
113,0.011165498,"[0.036148414, 0.034972105, 0.052325338, 0.047017418, 0.044196956, 0.059897926, 0.07214028, 0.6533016]",3943043,772,Spain,2,4255,4264,Pass
3,0.0111606885,"[0.08609512, 0.08806741, 0.08121569, 0.061907474, 0.13469595, 0.108425885, 0.17903915, 0.2605533]",3943043,772,Spain,1,34,41,Pass
46,0.011128537,"[0.06206484, 0.07912597, 0.06792203, 0.08119988, 0.14062494, 0.15222763, 0.21527638, 0.20155832]",3943043,768,England,1,1676,1687,Pass
24,0.01110507,"[0.08571084, 0.09424291, 0.067553446, 0.056355722, 0.11194357, 0.10119757, 0.20180175, 0.28119418]",3943043,772,Spain,1,799,815,Pass
133,0.011104217,"[0.04874003, 0.08104973, 0.08402209, 0.07617178, 0.06834781, 0.14897408, 0.2657449, 0.2269496]",3943043,772,Spain,2,4988,5000,Pass
9,0.011087323,"[0.11914246, 0.18114999, 0.05968198, 0.12181744, 0.053427167, 0.14975658, 0.1284398, 0.18658458]",3943043,772,Spain,1,219,228,Pass
133,0.011073621,"[0.08250694, 0.07103363, 0.03779771, 0.098727144, 0.09603861, 0.08633981, 0.12831014, 0.39924604]",3943043,772,Spain,2,4990,5005,Pass
9,0.011048099,"[0.09140552, 0.10340086, 0.15891863, 0.043075126, 0.108977474, 0.06370582, 0.2508404, 0.17967625]",3943043,772,Spain,1,218,228,Pass
134,0.011042545,"[0.35113886, 0.1000381, 0.09951362, 0.055660844, 0.10769161, 0.09662094, 0.097302675, 0.09203334]",3943043,772,Spain,2,5073,5087,Pass
