possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
75,0.16639073,"[0.44479555, 0.3341194, 0.22108516, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,768,England,1,2739,2741,Shot
129,0.15845428,"[0.15438496, 0.11226769, 0.06291645, 0.061857406, 0.085988864, 0.13008887, 0.2115752, 0.18092053]",3943043,772,Spain,2,4871,4875,Shot
81,0.15766641,"[0.109274395, 0.093730025, 0.06524521, 0.07095526, 0.11280285, 0.16183293, 0.22251019, 0.16364916]",3943043,772,Spain,2,2755,2769,Goal
40,0.15653323,"[0.15627751, 0.12523071, 0.072007604, 0.07170864, 0.096742384, 0.13611805, 0.20273404, 0.13918096]",3943043,768,England,1,1448,1458,Pass
92,0.1549728,"[0.08490064, 0.08012204, 0.058846563, 0.0636629, 0.09174886, 0.18030508, 0.25098673, 0.18942712]",3943043,772,Spain,2,3288,3302,Shot
92,0.14699565,"[0.079699315, 0.07081914, 0.059514754, 0.0620626, 0.106717326, 0.16964363, 0.2585615, 0.19298172]",3943043,772,Spain,2,3291,3303,Shot
40,0.1434786,"[0.14990044, 0.14369433, 0.07893587, 0.075261645, 0.09827661, 0.13355878, 0.19047041, 0.12990198]",3943043,768,England,1,1452,1460,Pass
24,0.1384585,"[0.14423887, 0.11996679, 0.07561991, 0.07757633, 0.10236211, 0.1386205, 0.19792356, 0.14369197]",3943043,772,Spain,1,817,832,Pass
27,0.13583964,"[0.1169575, 0.1488974, 0.07323424, 0.072641134, 0.11408999, 0.15051329, 0.19715954, 0.12650698]",3943043,768,England,1,979,989,Shot
92,0.13471235,"[0.09525421, 0.093536735, 0.06528378, 0.06769724, 0.09053291, 0.15202631, 0.23028693, 0.20538183]",3943043,772,Spain,2,3286,3298,Shot
83,0.12711303,"[0.12784895, 0.110493556, 0.06967008, 0.07444679, 0.10575209, 0.15162896, 0.21432391, 0.14583561]",3943043,772,Spain,2,2889,2898,Pass
117,0.12515625,"[0.16679952, 0.12474007, 0.0745148, 0.07494887, 0.10039257, 0.13967225, 0.19645073, 0.122481205]",3943043,768,England,2,4315,4326,Foul
40,0.12324518,"[0.12661925, 0.10880443, 0.07263171, 0.07647947, 0.10827274, 0.1485154, 0.21291994, 0.14575712]",3943043,768,England,1,1451,1459,Pass
123,0.11910959,"[0.10332851, 0.100658335, 0.070442885, 0.07572545, 0.10904595, 0.15594304, 0.2306872, 0.15416865]",3943043,772,Spain,2,4642,4651,Pass
