possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
22,0.1860929,"[0.474179, 0.3228838, 0.2029372, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,772,Spain,1,738,741,Shot
36,0.18383896,"[0.17413017, 0.13179828, 0.0750844, 0.073770195, 0.09817863, 0.13169484, 0.19475274, 0.12059077]",3943043,772,Spain,1,1349,1364,Pass
75,0.16639073,"[0.44479555, 0.3341194, 0.22108516, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,768,England,1,2739,2741,Shot
129,0.15845428,"[0.15438496, 0.11226769, 0.06291645, 0.061857406, 0.085988864, 0.13008887, 0.2115752, 0.18092053]",3943043,772,Spain,2,4871,4875,Shot
81,0.15766641,"[0.109274395, 0.093730025, 0.06524521, 0.07095526, 0.11280285, 0.16183293, 0.22251019, 0.16364916]",3943043,772,Spain,2,2755,2769,Goal
40,0.1434786,"[0.14990044, 0.14369433, 0.07893587, 0.075261645, 0.09827661, 0.13355878, 0.19047041, 0.12990198]",3943043,768,England,1,1452,1460,Pass
24,0.1384585,"[0.14423887, 0.11996679, 0.07561991, 0.07757633, 0.10236211, 0.1386205, 0.19792356, 0.14369197]",3943043,772,Spain,1,817,832,Pass
115,0.10455186,"[0.242923, 0.21656439, 0.14318901, 0.15038268, 0.24694093, 0.0, 0.0, 0.0]",3943043,772,Spain,2,4304,4310,Shot
124,0.10366585,"[0.33210695, 0.22891146, 0.12989265, 0.12506767, 0.18402128, 0.0, 0.0, 0.0]",3943043,772,Spain,2,4697,4703,Pass
102,0.102870986,"[0.12615846, 0.113013625, 0.07234861, 0.07429031, 0.10235525, 0.14754984, 0.21727939, 0.14700443]",3943043,768,England,2,3862,3874,Pass
21,0.10104808,"[0.12573864, 0.09963564, 0.059330363, 0.061465684, 0.09423632, 0.15472439, 0.21861398, 0.18625489]",3943043,772,Spain,1,657,673,Shot
